         686669866 function calls (612528273 primitive calls) in 379.804 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       37    0.001    0.000    0.001    0.000 {method 'connect' of 'PyQt5.QtCore.pyqtBoundSignal' objects}
      378    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\axes\base.py:1031(_get_transform)
       37    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\ma\core.py:4624(ravel)
     9553    0.001    0.000    0.001    0.000 {method 'copy' of 'list' objects}
       12    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\gridspec.py:776(<listcomp>)
     1110    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\spines.py:585(__len__)
      118    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\generic.py:445(_validate_dtype)
     3506    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\lines.py:598(get_markevery)
       36    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\figure.py:836(<listcomp>)
      186    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\multimethod\__init__.py:180(__le__)
      393    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\_mathtext.py:1192(shrink)
       41    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\core.py:4263(__init__)
      666    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\rcsetup.py:137(validate_bool)
      492    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\dtypes\cast.py:987(invalidate_string_dtypes)
      283    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\generic.py:518(_construct_axes_from_arguments)
       33    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\lib\function_base.py:1861(extract)
      342    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\dates.py:1348(nonsingular)
      147    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\cm.py:493(changed)
      256    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\offsetbox.py:659(get_extent)
     4290    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\gridspec.py:1157(<lambda>)
      144    0.001    0.000    0.001    0.000 {built-in method setDevicePixelRatio}
      367    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backends\backend_svg.py:694(<dictcomp>)
     4959    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\lib\stride_tricks.py:476(_broadcast_arrays_dispatcher)
        9    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pint\facets\plain\quantity.py:95(wrapped)
      613    0.001    0.000    0.001    0.000 {pandas._libs.algos.take_2d_axis0_float64_float64}
     6078    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\typepy\checker\_checker.py:64(is_exclude_instance)
       38    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\logging\__init__.py:932(format)
       39    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\_mathtext.py:152(set_canvas_size)
       25    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\colorbar.py:727(minorticks_on)
     60/8    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pint\facets\plain\registry.py:928(_get_root_units_recurse)
        9    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\datetimelike.py:696(take)
  234/210    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\axes\base.py:1138(_share_long_axis)
      156    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\figure.py:116(__contains__)
     2760    0.001    0.000    0.001    0.000 {method 'rstrip' of 'bytes' objects}
     6012    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backend_bases.py:182(close_group)
       34    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\offsetbox.py:375(__init__)
        7    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\generic.py:4097(_slice)
       12    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\colorbar.py:235(__init__)
       12    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\construction.py:272(ndarray_to_mgr)
        2    0.000    0.000    0.001    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\process_state.py:461(determine_required_input_stream_state)
      576    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\hatch.py:189(_validate_hatch_pattern)
     1926    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\gridspec.py:1159(<lambda>)
      235    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\categorical.py:764(codes)
     1926    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\gridspec.py:1158(<lambda>)
       60    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\pyplot.py:2530(gca)
      727    0.001    0.000    0.001    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\stream.py:540(get_produced_amount)
      214    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\inspect.py:612(unwrap)
       70    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\gridspec.py:809(<genexpr>)
      426    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\frame.py:1498(__len__)
       66    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backend_bases.py:168(__init__)
       49    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\gridspec.py:33(__init__)
     3506    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\markers.py:353(get_alt_path)
       58    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\timedeltas.py:1008(_validate_td64_dtype)
      144    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backends\backend_qt5.py:240(_dpi_ratio)
      156    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:943(y0)
        8    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexing.py:672(_get_setitem_indexer)
       48    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backends\backend_svg.py:379(ensure_metadata)
       12    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\colors.py:1052(_init)
      574    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\blocks.py:1641(shape)
     1784    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\artist.py:1160(<genexpr>)
     3506    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\markers.py:369(get_snap_threshold)
     3923    0.001    0.000    0.001    0.000 {method 'group' of 're.Match' objects}
      208    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pint\util.py:578(__eq__)
      984    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\cycler\__init__.py:438(<dictcomp>)
      147    0.000    0.000    0.001    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\stream.py:549(check_if_operation_rate_is_within_boundaries)
      164    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\fromnumeric.py:865(sort)
      359    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\gridspec.py:199(__getattr__)
     1418    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\ticker.py:566(set_useOffset)
     4836    0.001    0.000    0.001    0.000 {pandas._libs.lib.is_bool}
        9    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pint\facets\plain\quantity.py:76(wrapped)
     1656    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\_mathtext.py:1058(__init__)
      137    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\managers.py:199(make_empty)
     1645    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\dtypes\cast.py:1619(<genexpr>)
     3506    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\markers.py:337(get_path)
       30    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axis.py:2061(set_label_position)
      565    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\gridspec.py:1063(<listcomp>)
        1    0.000    0.000    0.001    0.001 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\PIL\ImageFile.py:175(load)
        6    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\logging\__init__.py:1448(setLevel)
     6062    0.001    0.000    0.001    0.000 {method 'get_descent' of 'matplotlib.ft2font.FT2Font' objects}
      432    0.001    0.000    0.001    0.000 {method 'addConstraint' of 'kiwisolver.Solver' objects}
       36    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\patches.py:833(set_bounds)
        1    0.000    0.000    0.001    0.001 C:\Programming\ethos_penalps\examples\toffee_production\toffee_preparation_chain_2.py:11(fill_toffee_preparation_chain_2)
     1396    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\internals\__init__.py:263(<dictcomp>)
       68    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\_config\config.py:442(<listcomp>)
       48    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\offsetbox.py:623(get_transform)
     3506    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\markers.py:286(get_capstyle)
      333    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\ma\core.py:671(getdata)
     1159    0.001    0.000    0.001    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\simulation_data\container_branch_data.py:75(get_temporary_production_plan)
       42    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pint\formatting.py:502(extract_custom_flags)
      444    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\_mathtext.py:1663(shrink)
       77    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\fromnumeric.py:1140(argmax)
       21    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\managers.py:774(_slice_take_blocks_ax0)
       54    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\_layoutgrid.py:173(parent_constraints)
     4196    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\ticker.py:1887(tick_values)
     3506    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\lines.py:891(get_drawstyle)
        2    0.000    0.000    0.001    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\utilities\general_functions.py:119(create_subdirectory_relative_to_parent)
      888    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\inspect.py:2969(<genexpr>)
     1383    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axis.py:738(get_scale)
      885    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\_mathtext.py:37(get_unicode_index)
        1    0.000    0.000    0.001    0.001 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\client\utils.py:159(display_msg)
     3506    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\markers.py:283(get_joinstyle)
      156    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axes\_base.py:234(set_prop_cycle)
       12    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\ops\array_ops.py:336(logical_op)
      146    0.001    0.000    0.001    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\simulation_data\simulation_data_branch.py:83(__init__)
       48    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\gridspec.py:227(__getitem__)
      679    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\blocks.py:1648(iget)
     2448    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\spines.py:197(get_path)
     7639    0.001    0.000    0.001    0.000 {built-in method nt.fspath}
      878    0.001    0.000    0.001    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\process_chain.py:180(get_process_node)
     2274    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\text.py:536(get_wrap)
       18    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\_pylab_helpers.py:110(_set_new_active_manager)
      303    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\managers.py:1097(<listcomp>)
      293    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\base.py:3731(_assert_can_do_setop)
       38    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\logging\__init__.py:665(format)
      234    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\axes\base.py:1124(_share_short_axis)
       12    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\colors.py:681(set_bad)
     3669    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backend_bases.py:874(get_snap)
        9    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pint\facets\plain\quantity.py:930(_mul_div)
       77    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\fromnumeric.py:1236(argmin)
        6    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\logging\__init__.py:1403(_clear_cache)
       14    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\internals\process.py:513(_meta_coords)
      530    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\generic.py:5881(<genexpr>)
     1421    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\base.py:574(_ensure_array)
       40    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\base.py:3003(unique)
     2088    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\patheffects.py:25(__init__)
     1605    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backend_bases.py:927(set_dashes)
       50    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\ma\core.py:285(_extremum_fill_value)
      281    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\string_.py:162(construct_array_type)
      210    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\internals\process.py:34(_load_objects)
       63    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\threading.py:428(acquire)
     1283    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axis.py:1491(have_units)
      234    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\categorical.py:2860(_delegate_property_get)
      108    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\datetimes.py:740(_maybe_cast_for_get_loc)
       50    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\ma\core.py:3437(shape)
     3506    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\markers.py:289(get_marker)
      131    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\dtypes\cast.py:1004(coerce_indexer_dtype)
       40    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\offsetbox.py:794(set_offset)
       70    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\gridspec.py:810(<genexpr>)
       48    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axes\_base.py:2893(<listcomp>)
      438    0.001    0.000    0.001    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\simulation_data\container_simulation_data.py:113(get_pre_or_post_production_state_data)
      306    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\core.py:4078(<genexpr>)
      146    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\ma\core.py:3526(mask)
       13    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\mimetypes.py:287(guess_type)
      565    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\gridspec.py:1064(<listcomp>)
     2982    0.001    0.000    0.001    0.000 {method 'get_kerning' of 'matplotlib.ft2font.FT2Font' objects}
       12    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\pyplot.py:3300(ylabel)
      350    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\frame.py:4234(_ensure_valid_index)
       25    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\patches.py:370(set_color)
        3    0.000    0.000    0.001    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\process_chain.py:113(initialize_production_plan)
     1140    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\cycler\__init__.py:185(keys)
       36    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\lib\stride_tricks.py:367(broadcast_to)
       26    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\colors.py:2789(_translate_cmap)
      125    0.001    0.000    0.001    0.000 {pandas._libs.lib.get_reverse_indexer}
     3161    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\series.py:546(_constructor)
     3669    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backend_bases.py:1022(get_hatch_color)
      131    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\dtypes\dtypes.py:208(_from_values_or_dtype)
      318    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\_mathtext.py:1088(__init__)
      708    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\re.py:269(escape)
       12    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\PIL\Image.py:2983(frombuffer)
       24    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\gridspec.py:321(_convert_subplot_to_full)
     1546    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\_collections_abc.py:862(__init__)
      164    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\managers.py:2280(<listcomp>)
        2    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\mathtext.py:306(get_results)
       13    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\colors.py:3006(__setitem__)
       41    0.001    0.000    0.001    0.000 {method 'with_metadata' of 'pyarrow.lib.Schema' objects}
      146    0.000    0.000    0.001    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\simulation_data\container_process_state_network_data.py:113(update_existing_output_stream_state)
     1732    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backends\backend_agg.py:265(get_canvas_width_height)
      724    0.001    0.000    0.001    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\simulation_data\container_branch_data.py:68(update_temporary_production_plan)
      197    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\inspect.py:66(get_annotations)
       38    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\logging\__init__.py:1549(findCaller)
     1160    0.001    0.000    0.001    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\process_state_switch_selector.py:41(select_state_switch)
      484    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\collections.py:229(get_offset_transform)
      648    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\dtypes\cast.py:1630(<genexpr>)
     3669    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backend_bases.py:1030(get_hatch_linewidth)
     1747    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axes\_base.py:1083(get_axes_locator)
      289    0.001    0.000    0.001    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\load_profile_calculator.py:56(add_load_profile)
        1    0.000    0.000    0.001    0.001 C:\Programming\ethos_penalps\src\ethos_penalps\post_processing\tikz_visualizations\enterprise_graph_builder.py:415(create_network_level_nodes)
       16    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\offsetbox.py:589(__init__)
      329    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\categorical.py:715(categories)
       13    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\mimetypes.py:103(guess_type)
       25    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\ticker.py:1765(view_limits)
       41    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\managers.py:1240(value_getitem)
      558    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\blocks.py:2082(dtype)
     70/4    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\offsetbox.py:206(set_figure)
      288    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\dtypes\common.py:1048(is_numeric_v_string_like)
       28    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\dtypes\cast.py:1673(construct_1d_arraylike_from_scalar)
     2047    0.001    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\collections\__init__.py:402(<genexpr>)
       60    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\_vendor\base64io\__init__.py:100(__init__)
       32    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\offsetbox.py:634(set_offset)
      885    0.001    0.000    0.001    0.000 {method 'get_glyph_name' of 'matplotlib.ft2font.FT2Font' objects}
