         686669866 function calls (612528273 primitive calls) in 379.804 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        9    0.000    0.000    0.000    0.000 {pandas._libs.tslibs.timezones.infer_tzinfo}
       81    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\datetimelike.py:271(_data)
        3    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\ipython\environment.py:25(get_environment)
       18    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\_pylab_helpers.py:34(get_fig_manager)
       46    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\numpy_.py:125(__array__)
       17    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\core.py:5904(__add__)
        1    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\view\view_blocks.py:76(wrap_blocks)
       24    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\seaborn\matrix.py:31(_index_to_label)
       24    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\axes\base.py:3050(number)
      117    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\_mixins.py:188(_values_for_argsort)
       60    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\base.py:4233(is_int)
       18    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\figure.py:2867(add_axobserver)
      207    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
        2    0.000    0.000    0.000    0.000 {method 'get_indexer' of 'pandas._libs.index.IndexEngine' objects}
       66    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\dtypes\base.py:400(__init__)
       28    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pint\facets\plain\definitions.py:96(converter)
        2    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\mathtext.py:306(get_results)
       12    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\_vendor\bottle.py:3950(<lambda>)
       24    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\figure.py:1030(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\post_processing\tikz_visualizations\enterprise_graph_builder.py:398(create_list_of_sorted_network_level)
      101    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\generic.py:11211(block_accum_func)
        5    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\concat.py:542(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\generic.py:7765(isna)
        9    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\post_processing\load_profile_entry_post_processor.py:430(invert_list)
       14    0.000    0.000    0.052    0.004 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\core.py:3089(re)
        9    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\core.py:4968(__init__)
       48    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\legend_handler.py:740(get_first)
       25    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\colorbar.py:623(_use_auto_colorbar_locator)
      113    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\internals\context.py:12(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.new}
        1    0.000    0.000    0.003    0.003 C:\Programming\ethos_penalps\src\ethos_penalps\data_classes.py:232(append_order_collection)
       12    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\ops\array_ops.py:295(na_logical_op)
        9    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pint\facets\plain\quantity.py:337(dimensionality)
       30    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\figure.py:1331(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\string.py:163(vformat)
      108    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\timedeltas.py:118(_scalar_type)
       50    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axis.py:1826(<listcomp>)
      137    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\core.py:5916(postParse)
       18    0.000    0.000    0.000    0.000 {built-in method setAllowedAreas}
        4    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\mass_balance.py:42(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method nt.access}
        3    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\process_nodes\source.py:119(prepare_source_for_next_chain)
       29    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\multimethod\__init__.py:177(__new__)
        1    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\network_level.py:50(create_main_sink)
       48    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axis.py:1821(<listcomp>)
        4    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\process_state.py:116(__init__)
        2    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\process_state_handler.py:475(create_batch_output_stream_providing_state)
        2    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\process_nodes\source.py:51(__init__)
        5    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\threading.py:359(notify)
       19    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\integer.py:42(_safe_cast)
        1    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\base.py:5377(append)
       54    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\base.py:5921(_check_indexing_error)
       78    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\figure.py:2385(get_tight_layout)
        3    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\post_processing\tikz_visualizations\tikz_wrapper.py:154(create_row_string)
       48    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backends\backend_svg.py:180(data)
        7    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\axes\plot.py:1679(<listcomp>)
       33    0.000    0.000    0.000    0.000 c:\Users\Julian\.vscode\extensions\ms-python.python-2024.2.1\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydev_bundle\pydev_monkey.py:1084(__init__)
       12    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\construction.py:739(_get_axes)
        6    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\blocks\asset.py:133(__init__)
       34    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\subprocess.py:196(Close)
      113    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\internals\context.py:18(__exit__)
       99    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\core.py:4277(<genexpr>)
       25    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\collections.py:1526(_get_default_antialiased)
        6    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backend_bases.py:2316(switch_backends)
       68    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axes\_base.py:2420(use_sticky_edges)
       38    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\multiprocessing\process.py:189(name)
       39    0.000    0.000    0.000    0.000 {built-in method nt.getpid}
      131    0.000    0.000    0.000    0.000 {method '__exit__' of 'numpy.nditer' objects}
       17    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\_collections_abc.py:381(__subclasshook__)
        4    0.000    0.000    0.001    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\frame.py:4756(insert)
        8    0.000    0.000    0.002    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\frame.py:7674(_combine_frame)
       27    0.000    0.000    0.000    0.000 {method 'pixel_access' of 'ImagingCore' objects}
       46    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\typing.py:935(_is_dunder)
       82    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\core.py:696(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\timedeltas.py:699(__neg__)
       89    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\packaging\version.py:265(epoch)
       50    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\colorbar.py:513(_extend_lower)
        1    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\stream.py:420(create_stream_energy_data)
    59/51    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\multimethod\__init__.py:114(subcheck)
        1    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyarrow\vendored\version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backends\backend_svg.py:279(RendererSVG)
        7    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\multimethod\__init__.py:81(__hash__)
        6    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\figure.py:1354(<listcomp>)
       14    0.000    0.000    0.000    0.000 {pandas._libs.algos.take_2d_axis0_object_object}
       12    0.000    0.000    0.000    0.000 {method 'repeat' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 c:\Users\Julian\.vscode\extensions\ms-python.python-2024.2.1\pythonFiles\lib\python\debugpy\_vendored\pydevd\pydevd.py:1922(send_process_created_message)
        9    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\datetimes.py:2413(_infer_tz_from_endpoints)
       42    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\widgets.py:34(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\legend.py:560(_set_loc)
      132    0.000    0.000    0.000    0.000 {built-in method math.isnan}
        1    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\datetimelike.py:1274(_add_timedelta_arraylike)
       24    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\figure.py:2679(get_dpi)
       27    0.000    0.000    0.000    0.000 {built-in method pandas._libs.tslibs.timezones.tz_compare}
       17    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\datetimes.py:541(tzinfo)
       41    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\blocks.py:275(__len__)
       39    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\_mathtext.py:313(get_underline_thickness)
        2    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\post_processing\tikz_visualizations\enterprise_graph_builder.py:150(create_tikz_string)
        1    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\post_processing\tikz_visualizations\enterprise_graph_builder.py:353(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\PIL\ImageOps.py:1(<module>)
       97    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\dtypes\cast.py:348(trans)
        5    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\concat.py:635(_is_uniform_join_units)
       16    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\core.py:5765(__init__)
       16    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\pathlib.py:631(__fspath__)
        1    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\series.py:1278(_check_is_chained_assignment_possible)
       73    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axes\_base.py:4558(get_shared_x_axes)
       83    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\packaging\specifiers.py:284(operator)
        6    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\figure.py:738(_context_adjusting)
       54    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\sre_compile.py:477(_get_iscased)
       12    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\cbook\__init__.py:404(file_requires_unicode)
        7    0.000    0.000    0.000    0.000 {method 'put' of 'numpy.ndarray' objects}
        5    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\blocks\layout.py:48(__iter__)
       82    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\lib\function_base.py:5169(_delete_dispatcher)
       89    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\packaging\version.py:329(local)
       37    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\cm.py:363(set_array)
        1    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\_plotly_utils\importers.py:21(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\post_processing\network_analyzer.py:283(get_streams_and_storage_meta_data)
        1    0.000    0.000    0.002    0.002 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\plotly\version.py:1(<module>)
       10    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_int16}
       26    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:826(find_spec)
       40    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\_collections_abc.py:283(__subclasshook__)
       50    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\ma\core.py:1816(_check_mask_axis)
        4    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\base.py:1785(_get_default_index_names)
       58    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\PIL\Image.py:510(mode)
      108    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\core.py:4267(<genexpr>)
       63    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\concurrent\futures\_base.py:400(__get_result)
       32    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\collections\__init__.py:977(__missing__)
       74    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\fromnumeric.py:2974(_prod_dispatcher)
        8    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\concat.py:375(dtype)
        3    0.000    0.000    0.004    0.001 C:\Programming\ethos_penalps\src\ethos_penalps\data_classes.py:204(__init__)
        3    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\process_chain.py:317(add_sink)
       24    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\ticker.py:389(__init__)
       99    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pint\facets\plain\quantity.py:289(magnitude)
       38    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\multiprocessing\process.py:37(current_process)
       30    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:165(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\tempfile.py:826(_rmtree)
        3    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\process_nodes\source.py:80(add_output_stream)
        6    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\view\asset_writers.py:170(get_meta)
        9    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\datetimes.py:2456(_maybe_normalize_endpoints)
      112    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pint\facets\plain\definitions.py:190(is_base)
       25    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\os.py:817(fsdecode)
      117    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\dtypes\base.py:386(_can_hold_na)
        7    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\dtypes\dtypes.py:1430(kind)
        2    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\generic.py:11233(cumsum)
       83    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\packaging\specifiers.py:293(version)
        5    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\blocks\wrappers.py:33(convert_to_block)
       89    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\packaging\version.py:307(post)
        5    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\ipython\environment.py:43(is_zqm_interactive_shell)
        4    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\lib\shape_base.py:1185(tile)
        6    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\packaging\specifiers.py:230(__init__)
        1    0.000    0.000    0.002    0.002 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\view\asset_writers.py:112(PlotWriter)
        7    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
       53    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pint\facets\plain\definitions.py:209(symbol)
        4    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\legend.py:868(set_title)
        4    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\process_nodes\process_chain_storage.py:153(get_upstream_node_name)
        1    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\post_processing\network_analyzer.py:241(get_streams_and_storage_meta_data)
       75    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axes\_base.py:4562(get_shared_y_axes)
        5    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\stream_handler.py:142(create_batch_stream)
       11    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\typing.py:1154(__subclasscheck__)
      154    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\core.py:1915(recurse)
        1    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\network_level.py:67(create_process_chain_storage_as_source)
        2    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\process_state_handler.py:520(create_batch_input_stream_requesting_state)
       88    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\lib\function_base.py:5559(_append_dispatcher)
       21    0.000    0.000    0.002    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pint\facets\formatting\objects.py:182(__str__)
        1    0.000    0.000    0.002    0.002 C:\Programming\ethos_penalps\src\ethos_penalps\post_processing\tikz_visualizations\enterprise_graph_builder.py:369(save_tex_file)
       21    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\axes\plot.py:1838(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\post_processing\tikz_visualizations\enterprise_graph_builder.py:318(__post_init__)
        4    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\_dtype.py:45(__repr__)
       35    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_int64}
       18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:48(_new_module)
        8    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\textwrap.py:422(dedent)
        2    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\base.py:4020(_check_indexing_method)
       11    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\typing.py:185(_type_repr)
       76    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\integer.py:38(_str_to_dtype_mapping)
        6    0.000    0.000    0.008    0.001 <frozen importlib._bootstrap>:1038(_gcd_import)
       24    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\inspect.py:1667(currentframe)
        1    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\generic.py:11166(any)
        1    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\plotly\graph_objects\__init__.py:1(<module>)
      132    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\base.py:547(ndim)
       89    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\packaging\version.py:276(release)
       16    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\legend_handler.py:79(adjust_drawing_area)
        4    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\_dtype.py:68(_construction_repr)
        1    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\tempfile.py:344(mkdtemp)
       18    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pint\facets\plain\quantity.py:1431(_get_unit_definition)
        2    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\process_state_handler.py:582(create_intermediate_process_state)
        1    0.000    0.000    0.001    0.001 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\datapane\resources\html_templates\local_template.html:1(<module>)
       63    0.000    0.000    0.000    0.000 {method 'is_datetimetz' of 'pyarrow.lib._PandasAPIShim' objects}
       29    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:2098(transform_non_affine)
      113    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\internals\context.py:15(__enter__)
      106    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       18    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
        5    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\sre_parse.py:868(_parse_flags)
        9    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\subprocess.py:1332(_make_inheritable)
        1    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\_mixins.py:221(<setcomp>)
        7    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\range.py:981(_getitem_slice)
        2    0.000    0.000    0.000    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\post_processing\tikz_visualizations\tikz_wrapper.py:227(create_preamble)
       91    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\nanops.py:496(nanany)
